label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
empty-shelf,107,133,103,150,27d5166b-b411-41d7-b3a2-42156691f531_jpg.rf.35445086cddb9e47cdd54390a956c2d7.jpg,640,640
empty-shelf,276,148,85,135,27d5166b-b411-41d7-b3a2-42156691f531_jpg.rf.35445086cddb9e47cdd54390a956c2d7.jpg,640,640
empty-shelf,361,274,137,97,27d5166b-b411-41d7-b3a2-42156691f531_jpg.rf.d6d5609f232b587be72302024e2eff9d.jpg,640,640
empty-shelf,357,114,143,114,27d5166b-b411-41d7-b3a2-42156691f531_jpg.rf.d6d5609f232b587be72302024e2eff9d.jpg,640,640
empty-shelf,493,418,46,100,27d5166b-b411-41d7-b3a2-42156691f531_jpg.rf.d6d5609f232b587be72302024e2eff9d.jpg,640,640
empty-shelf,182,94,55,35,27d5166b-b411-41d7-b3a2-42156691f531_jpg.rf.d6d5609f232b587be72302024e2eff9d.jpg,640,640
empty-shelf,73,103,60,74,27d5166b-b411-41d7-b3a2-42156691f531_jpg.rf.d6d5609f232b587be72302024e2eff9d.jpg,640,640
empty-shelf,191,453,81,138,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.a3a4b91f18881501d487974d8a5aada9.jpg,640,640
empty-shelf,352,250,146,105,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.a3a4b91f18881501d487974d8a5aada9.jpg,640,640
empty-shelf,351,364,163,78,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.a3a4b91f18881501d487974d8a5aada9.jpg,640,640
empty-shelf,256,134,99,172,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.c8d792a372d6b793aa9201f4ad2697e9.jpg,640,640
empty-shelf,359,194,95,103,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.c8d792a372d6b793aa9201f4ad2697e9.jpg,640,640
empty-shelf,448,363,69,94,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.c8d792a372d6b793aa9201f4ad2697e9.jpg,640,640
empty-shelf,302,340,78,69,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.c8d792a372d6b793aa9201f4ad2697e9.jpg,640,640
empty-shelf,548,189,34,119,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.c8d792a372d6b793aa9201f4ad2697e9.jpg,640,640
empty-shelf,183,459,93,46,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.fd33869adf8e9fe49aabf00630d20e0c.jpg,640,640
empty-shelf,353,256,169,87,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.fd33869adf8e9fe49aabf00630d20e0c.jpg,640,640
empty-shelf,363,353,154,90,284c4608-232c-4467-a2ca-341df2e602af_jpg.rf.fd33869adf8e9fe49aabf00630d20e0c.jpg,640,640
empty-shelf,195,290,136,86,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.4b63687a149de14a39aa8a842c609578.jpg,640,640
empty-shelf,48,176,88,64,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.4b63687a149de14a39aa8a842c609578.jpg,640,640
empty-shelf,179,174,68,65,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.4b63687a149de14a39aa8a842c609578.jpg,640,640
empty-shelf,411,6,203,23,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.4b63687a149de14a39aa8a842c609578.jpg,640,640
empty-shelf,161,399,64,61,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.5e539ffd9697791725efd12dccf2a1d8.jpg,640,640
empty-shelf,167,520,66,86,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.5e539ffd9697791725efd12dccf2a1d8.jpg,640,640
empty-shelf,279,306,100,76,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.5e539ffd9697791725efd12dccf2a1d8.jpg,640,640
empty-shelf,312,403,56,38,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.5e539ffd9697791725efd12dccf2a1d8.jpg,640,640
empty-shelf,0,17,53,214,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.5e539ffd9697791725efd12dccf2a1d8.jpg,640,640
empty-shelf,47,169,100,65,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.ba94dcc91af4cf717a897e5788e4511f.jpg,640,640
empty-shelf,177,154,60,88,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.ba94dcc91af4cf717a897e5788e4511f.jpg,640,640
empty-shelf,204,302,121,78,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.ba94dcc91af4cf717a897e5788e4511f.jpg,640,640
empty-shelf,417,4,199,28,3072980c-d1ad-436e-b174-f64a46044ab0_jpg.rf.ba94dcc91af4cf717a897e5788e4511f.jpg,640,640
empty-shelf,10,556,205,82,30b840f5-9013-4eb5-b797-c7b3afc7f418_jpg.rf.0a1f888c2b8d04360a37e2cd8e37dc11.jpg,640,640
empty-shelf,304,326,151,178,30b840f5-9013-4eb5-b797-c7b3afc7f418_jpg.rf.0a1f888c2b8d04360a37e2cd8e37dc11.jpg,640,640
empty-shelf,432,4,208,85,30b840f5-9013-4eb5-b797-c7b3afc7f418_jpg.rf.393440340e7b70bb9124ca96ddbfbc7b.jpg,640,640
empty-shelf,487,268,135,121,30b840f5-9013-4eb5-b797-c7b3afc7f418_jpg.rf.393440340e7b70bb9124ca96ddbfbc7b.jpg,640,640
empty-shelf,156,287,184,186,30b840f5-9013-4eb5-b797-c7b3afc7f418_jpg.rf.683ee344499b758a8f06c09ef55191ca.jpg,640,640
empty-shelf,6,16,82,215,30b840f5-9013-4eb5-b797-c7b3afc7f418_jpg.rf.683ee344499b758a8f06c09ef55191ca.jpg,640,640
empty-shelf,270,288,70,29,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.0b372dab776bd6fcbf80de19bafc33b5.jpg,640,640
empty-shelf,1,441,85,47,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.0b372dab776bd6fcbf80de19bafc33b5.jpg,640,640
empty-shelf,163,446,49,29,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.0b372dab776bd6fcbf80de19bafc33b5.jpg,640,640
empty-shelf,114,458,40,31,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.0b372dab776bd6fcbf80de19bafc33b5.jpg,640,640
empty-shelf,0,439,89,56,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.0b9f203ff48e0a746d34a3a36e640b52.jpg,640,640
empty-shelf,117,463,35,28,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.0b9f203ff48e0a746d34a3a36e640b52.jpg,640,640
empty-shelf,163,455,51,27,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.0b9f203ff48e0a746d34a3a36e640b52.jpg,640,640
empty-shelf,270,288,68,32,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.0b9f203ff48e0a746d34a3a36e640b52.jpg,640,640
empty-shelf,592,177,31,37,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.0b9f203ff48e0a746d34a3a36e640b52.jpg,640,640
empty-shelf,282,306,50,60,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.3de04574e203003739452ab8e2621d1f.jpg,640,640
empty-shelf,447,566,55,73,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.3de04574e203003739452ab8e2621d1f.jpg,640,640
empty-shelf,443,161,58,60,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.3de04574e203003739452ab8e2621d1f.jpg,640,640
empty-shelf,181,22,42,27,32a59093-ea2a-476f-93af-c59c5e007240_jpg.rf.3de04574e203003739452ab8e2621d1f.jpg,640,640
empty-shelf,410,451,86,104,348711cb-327b-4c29-ba15-1c9878773acc_jpg.rf.8b74d1920bb31e6ab21a1f2aefbd6feb.jpg,640,640
empty-shelf,95,435,72,205,348711cb-327b-4c29-ba15-1c9878773acc_jpg.rf.8b74d1920bb31e6ab21a1f2aefbd6feb.jpg,640,640
empty-shelf,598,463,42,177,348711cb-327b-4c29-ba15-1c9878773acc_jpg.rf.8b74d1920bb31e6ab21a1f2aefbd6feb.jpg,640,640
empty-shelf,433,455,197,95,348711cb-327b-4c29-ba15-1c9878773acc_jpg.rf.9a6734e59d053041dc399e0d5c93084c.jpg,640,640
empty-shelf,447,153,103,111,348711cb-327b-4c29-ba15-1c9878773acc_jpg.rf.9a6734e59d053041dc399e0d5c93084c.jpg,640,640
empty-shelf,467,7,173,43,348711cb-327b-4c29-ba15-1c9878773acc_jpg.rf.9a6734e59d053041dc399e0d5c93084c.jpg,640,640
empty-shelf,112,440,63,200,348711cb-327b-4c29-ba15-1c9878773acc_jpg.rf.d0583973754edea28c06292b9854b249.jpg,640,640
empty-shelf,379,459,100,78,348711cb-327b-4c29-ba15-1c9878773acc_jpg.rf.d0583973754edea28c06292b9854b249.jpg,640,640
empty-shelf,597,467,43,173,348711cb-327b-4c29-ba15-1c9878773acc_jpg.rf.d0583973754edea28c06292b9854b249.jpg,640,640
empty-shelf,167,375,95,39,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.6293ee78595d5de51a77a75550749761.jpg,640,640
empty-shelf,231,500,27,35,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.6293ee78595d5de51a77a75550749761.jpg,640,640
empty-shelf,294,495,22,43,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.6293ee78595d5de51a77a75550749761.jpg,640,640
empty-shelf,88,563,24,43,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.6293ee78595d5de51a77a75550749761.jpg,640,640
empty-shelf,125,271,65,42,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.6293ee78595d5de51a77a75550749761.jpg,640,640
empty-shelf,240,276,47,33,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.6293ee78595d5de51a77a75550749761.jpg,640,640
empty-shelf,51,332,54,30,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.6293ee78595d5de51a77a75550749761.jpg,640,640
empty-shelf,169,328,34,33,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.6293ee78595d5de51a77a75550749761.jpg,640,640
empty-shelf,422,359,51,52,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.8cb4e090e084070e565c3ae301748c46.jpg,640,640
empty-shelf,377,380,36,93,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.8cb4e090e084070e565c3ae301748c46.jpg,640,640
empty-shelf,429,448,56,33,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.8cb4e090e084070e565c3ae301748c46.jpg,640,640
empty-shelf,488,371,55,49,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.8cb4e090e084070e565c3ae301748c46.jpg,640,640
empty-shelf,484,313,54,32,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.8cb4e090e084070e565c3ae301748c46.jpg,640,640
empty-shelf,372,376,45,97,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.932e3f9416522738ae9b507ab7ab3d1a.jpg,640,640
empty-shelf,270,454,52,78,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.932e3f9416522738ae9b507ab7ab3d1a.jpg,640,640
empty-shelf,275,359,40,41,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.932e3f9416522738ae9b507ab7ab3d1a.jpg,640,640
empty-shelf,487,374,59,36,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.932e3f9416522738ae9b507ab7ab3d1a.jpg,640,640
empty-shelf,488,320,58,29,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.932e3f9416522738ae9b507ab7ab3d1a.jpg,640,640
empty-shelf,413,356,74,57,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.932e3f9416522738ae9b507ab7ab3d1a.jpg,640,640
empty-shelf,424,442,62,35,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.932e3f9416522738ae9b507ab7ab3d1a.jpg,640,640
empty-shelf,553,527,68,40,35c4d72e-1684-48e8-a75c-a0ebea1cc5ce_jpg.rf.932e3f9416522738ae9b507ab7ab3d1a.jpg,640,640
empty-shelf,430,336,159,49,36b9f651-03cd-4966-9569-d69eab889c54_jpg.rf.a8a507f7c925d6864dfd65af3b587628.jpg,640,640
empty-shelf,47,360,70,36,36b9f651-03cd-4966-9569-d69eab889c54_jpg.rf.a8a507f7c925d6864dfd65af3b587628.jpg,640,640
empty-shelf,35,247,79,32,36b9f651-03cd-4966-9569-d69eab889c54_jpg.rf.a8a507f7c925d6864dfd65af3b587628.jpg,640,640
empty-shelf,297,290,73,43,36b9f651-03cd-4966-9569-d69eab889c54_jpg.rf.a8a507f7c925d6864dfd65af3b587628.jpg,640,640
empty-shelf,234,243,137,230,37c49c42-da94-47b2-ba31-c0fa0b08f49c_jpg.rf.079ef8ebf2203a08a75837cf964b39ed.jpg,640,640
empty-shelf,77,282,58,167,37c49c42-da94-47b2-ba31-c0fa0b08f49c_jpg.rf.079ef8ebf2203a08a75837cf964b39ed.jpg,640,640
empty-shelf,367,526,57,102,37c49c42-da94-47b2-ba31-c0fa0b08f49c_jpg.rf.079ef8ebf2203a08a75837cf964b39ed.jpg,640,640
empty-shelf,560,592,80,48,37c49c42-da94-47b2-ba31-c0fa0b08f49c_jpg.rf.079ef8ebf2203a08a75837cf964b39ed.jpg,640,640
empty-shelf,261,256,221,161,37c49c42-da94-47b2-ba31-c0fa0b08f49c_jpg.rf.787e6da113efb54513078371c79af0e5.jpg,640,640
empty-shelf,231,266,142,227,37c49c42-da94-47b2-ba31-c0fa0b08f49c_jpg.rf.b5937ceccf9a5273a034b4c76c3537d3.jpg,640,640
empty-shelf,377,522,38,104,37c49c42-da94-47b2-ba31-c0fa0b08f49c_jpg.rf.b5937ceccf9a5273a034b4c76c3537d3.jpg,640,640
empty-shelf,560,580,80,60,37c49c42-da94-47b2-ba31-c0fa0b08f49c_jpg.rf.b5937ceccf9a5273a034b4c76c3537d3.jpg,640,640
empty-shelf,35,157,60,28,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.78308f64b3285a658195a8273cc744b6.jpg,640,640
empty-shelf,32,111,58,31,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.78308f64b3285a658195a8273cc744b6.jpg,640,640
empty-shelf,47,0,50,51,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.78308f64b3285a658195a8273cc744b6.jpg,640,640
empty-shelf,34,195,62,21,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.78308f64b3285a658195a8273cc744b6.jpg,640,640
empty-shelf,218,177,31,50,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.78308f64b3285a658195a8273cc744b6.jpg,640,640
empty-shelf,375,453,50,43,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.78308f64b3285a658195a8273cc744b6.jpg,640,640
empty-shelf,469,360,45,37,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.78308f64b3285a658195a8273cc744b6.jpg,640,640
empty-shelf,111,545,24,70,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.a565ae2b9b6a5cd488bb40ba8191e3e2.jpg,640,640
empty-shelf,7,569,52,39,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.a565ae2b9b6a5cd488bb40ba8191e3e2.jpg,640,640
empty-shelf,160,549,36,82,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.a565ae2b9b6a5cd488bb40ba8191e3e2.jpg,640,640
empty-shelf,1,553,46,48,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.cacda86fe9e59ee2b1dd8d33cb453b5e.jpg,640,640
empty-shelf,115,558,18,51,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.cacda86fe9e59ee2b1dd8d33cb453b5e.jpg,640,640
empty-shelf,156,564,52,40,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.cacda86fe9e59ee2b1dd8d33cb453b5e.jpg,640,640
empty-shelf,447,217,43,60,3845613f-24f0-4c37-a6ad-c9d2bdc1c58f_jpg.rf.cacda86fe9e59ee2b1dd8d33cb453b5e.jpg,640,640
empty-shelf,137,444,105,100,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.33baabd0a3f6d04cba652c1ea7643575.jpg,640,640
empty-shelf,393,162,171,58,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.33baabd0a3f6d04cba652c1ea7643575.jpg,640,640
empty-shelf,169,91,185,67,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.33baabd0a3f6d04cba652c1ea7643575.jpg,640,640
empty-shelf,8,427,75,81,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.33baabd0a3f6d04cba652c1ea7643575.jpg,640,640
empty-shelf,435,395,49,154,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.c9321de35fff9413333705d4e64722fd.jpg,640,640
empty-shelf,59,409,261,84,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.c9321de35fff9413333705d4e64722fd.jpg,640,640
empty-shelf,497,161,62,185,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.c9321de35fff9413333705d4e64722fd.jpg,640,640
empty-shelf,139,12,75,70,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.c9321de35fff9413333705d4e64722fd.jpg,640,640
empty-shelf,413,112,77,134,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.de5d3d7cfed5ce6d7ac5d6016af1d0d7.jpg,640,640
empty-shelf,551,127,86,90,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.de5d3d7cfed5ce6d7ac5d6016af1d0d7.jpg,640,640
empty-shelf,75,431,173,64,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.de5d3d7cfed5ce6d7ac5d6016af1d0d7.jpg,640,640
empty-shelf,298,484,163,81,38e2460c-6105-461f-8b66-82e360a72017_jpg.rf.de5d3d7cfed5ce6d7ac5d6016af1d0d7.jpg,640,640
empty-shelf,163,403,36,40,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.3a4d194c41b3ed9fbf56e0f1c1730cb9.jpg,640,640
empty-shelf,230,217,42,26,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.3a4d194c41b3ed9fbf56e0f1c1730cb9.jpg,640,640
empty-shelf,286,215,41,24,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.3a4d194c41b3ed9fbf56e0f1c1730cb9.jpg,640,640
empty-shelf,306,405,46,24,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.53de252c767ab52ba986d24d7022d062.jpg,640,640
empty-shelf,373,409,45,30,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.53de252c767ab52ba986d24d7022d062.jpg,640,640
empty-shelf,445,195,44,48,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.53de252c767ab52ba986d24d7022d062.jpg,640,640
empty-shelf,214,314,28,44,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.c44679b0ffa494d834c362df1d1152da.jpg,640,640
empty-shelf,214,373,16,51,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.c44679b0ffa494d834c362df1d1152da.jpg,640,640
empty-shelf,606,145,34,58,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.c44679b0ffa494d834c362df1d1152da.jpg,640,640
empty-shelf,212,129,36,44,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.c44679b0ffa494d834c362df1d1152da.jpg,640,640
empty-shelf,395,451,44,42,392ea065-7ee0-41f6-8167-4fed86f108fe_jpg.rf.c44679b0ffa494d834c362df1d1152da.jpg,640,640
empty-shelf,363,296,143,81,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.5ec3806918ff46cd652de5b510b49fab.jpg,640,640
empty-shelf,11,105,139,104,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.5ec3806918ff46cd652de5b510b49fab.jpg,640,640
empty-shelf,102,503,124,124,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.897dd9a065067dc31b0374105963dc19.jpg,640,640
empty-shelf,302,153,55,133,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.897dd9a065067dc31b0374105963dc19.jpg,640,640
empty-shelf,310,516,64,114,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.897dd9a065067dc31b0374105963dc19.jpg,640,640
empty-shelf,510,521,79,110,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.897dd9a065067dc31b0374105963dc19.jpg,640,640
empty-shelf,90,510,132,97,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.e084098a8987f688c25a09d02cde9c3c.jpg,640,640
empty-shelf,291,164,94,148,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.e084098a8987f688c25a09d02cde9c3c.jpg,640,640
empty-shelf,300,519,59,101,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.e084098a8987f688c25a09d02cde9c3c.jpg,640,640
empty-shelf,499,532,91,108,39735a26-e678-44f3-9381-b53afdcd388e_jpg.rf.e084098a8987f688c25a09d02cde9c3c.jpg,640,640
empty-shelf,332,242,138,123,40886cb2-c4fa-4243-84ef-08ae0f1737b8_jpg.rf.4c1a87210758f4399d187e7ecd5f63e0.jpg,640,640
empty-shelf,29,528,154,112,40886cb2-c4fa-4243-84ef-08ae0f1737b8_jpg.rf.4c1a87210758f4399d187e7ecd5f63e0.jpg,640,640
empty-shelf,343,260,143,123,40886cb2-c4fa-4243-84ef-08ae0f1737b8_jpg.rf.646c1715ad86461c1f7ce0cfe85cecb2.jpg,640,640
empty-shelf,33,509,167,131,40886cb2-c4fa-4243-84ef-08ae0f1737b8_jpg.rf.646c1715ad86461c1f7ce0cfe85cecb2.jpg,640,640
empty-shelf,273,319,155,170,40886cb2-c4fa-4243-84ef-08ae0f1737b8_jpg.rf.aa42f2fd9168c0c6e74ffeb9d50dd8f9.jpg,640,640
empty-shelf,64,417,109,61,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.13bc20bb2c5bb449728e5d193903687f.jpg,640,640
empty-shelf,224,495,56,50,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.13bc20bb2c5bb449728e5d193903687f.jpg,640,640
empty-shelf,392,330,75,38,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.13bc20bb2c5bb449728e5d193903687f.jpg,640,640
empty-shelf,317,350,48,26,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.13bc20bb2c5bb449728e5d193903687f.jpg,640,640
empty-shelf,258,413,55,53,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.13bc20bb2c5bb449728e5d193903687f.jpg,640,640
empty-shelf,413,404,39,57,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.13bc20bb2c5bb449728e5d193903687f.jpg,640,640
empty-shelf,204,375,66,29,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.16c6d5d993210de0ccecffcfcd63b044.jpg,640,640
empty-shelf,405,475,96,97,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.16c6d5d993210de0ccecffcfcd63b044.jpg,640,640
empty-shelf,477,356,68,42,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.16c6d5d993210de0ccecffcfcd63b044.jpg,640,640
empty-shelf,387,195,76,40,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.16c6d5d993210de0ccecffcfcd63b044.jpg,640,640
empty-shelf,328,189,44,49,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.16c6d5d993210de0ccecffcfcd63b044.jpg,640,640
empty-shelf,335,271,52,53,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.16c6d5d993210de0ccecffcfcd63b044.jpg,640,640
empty-shelf,87,425,79,47,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.a5516f6d86daee2c46de3748dfb1bbfd.jpg,640,640
empty-shelf,225,493,78,76,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.a5516f6d86daee2c46de3748dfb1bbfd.jpg,640,640
empty-shelf,413,331,60,46,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.a5516f6d86daee2c46de3748dfb1bbfd.jpg,640,640
empty-shelf,301,355,45,29,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.a5516f6d86daee2c46de3748dfb1bbfd.jpg,640,640
empty-shelf,239,204,35,37,42c7001e-0cdb-42fd-b34f-9fdd4fa015be_jpg.rf.a5516f6d86daee2c46de3748dfb1bbfd.jpg,640,640
empty-shelf,494,143,69,97,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.393cb81f7943ee2e0d7605a788b10e8a.jpg,640,640
empty-shelf,495,454,72,58,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.393cb81f7943ee2e0d7605a788b10e8a.jpg,640,640
empty-shelf,342,3,42,90,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.393cb81f7943ee2e0d7605a788b10e8a.jpg,640,640
empty-shelf,410,505,93,49,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.b6742c2bf4453a1823263f8c78daca35.jpg,640,640
empty-shelf,146,513,39,43,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.b6742c2bf4453a1823263f8c78daca35.jpg,640,640
empty-shelf,558,337,82,39,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.b6742c2bf4453a1823263f8c78daca35.jpg,640,640
empty-shelf,87,335,18,29,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.b6742c2bf4453a1823263f8c78daca35.jpg,640,640
empty-shelf,75,394,83,121,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.d2071c46b68dba62adb4b8c93b3b9b43.jpg,640,640
empty-shelf,84,147,45,40,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.d2071c46b68dba62adb4b8c93b3b9b43.jpg,640,640
empty-shelf,261,545,65,95,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.d2071c46b68dba62adb4b8c93b3b9b43.jpg,640,640
empty-shelf,262,86,36,26,42d358a0-96fd-4452-b3cc-4104d8adb6b8_jpg.rf.d2071c46b68dba62adb4b8c93b3b9b43.jpg,640,640
empty-shelf,412,415,49,68,4329d4b9-2312-45f5-b9e2-a2b0e81c16e9_jpg.rf.107e78c4198544c745c05d61abdf4a0c.jpg,640,640
empty-shelf,158,414,71,53,4329d4b9-2312-45f5-b9e2-a2b0e81c16e9_jpg.rf.32693d81ce28a37000d8863d2f8ae363.jpg,640,640
empty-shelf,165,417,93,56,4329d4b9-2312-45f5-b9e2-a2b0e81c16e9_jpg.rf.a57c0fee384f083e7aba0a0568ba4d95.jpg,640,640
empty-shelf,211,201,23,105,4329d4b9-2312-45f5-b9e2-a2b0e81c16e9_jpg.rf.a57c0fee384f083e7aba0a0568ba4d95.jpg,640,640
empty-shelf,479,170,42,51,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.6dd8706b4725473ac11fbd58d8dc263c.jpg,640,640
empty-shelf,369,89,68,64,432b7c05-b6ed-45a8-812c-ece00828c942_jpg.rf.6dd8706b4725473ac11fbd58d8dc263c.jpg,640,640
